Time,Open,High,Low,Last,Change,%Chg,Volume
"01/24/2021 23:50",33254.1,33256.58,33229.7,33252.09,-1.61,0.00%,194
"01/24/2021 23:45",33349.3,33349.3,33251.94,33253.7,-96.21,-0.29%,183
"01/24/2021 23:40",33423.77,33423.77,33349.64,33349.91,-73.98,-0.22%,178
"01/24/2021 23:35",33390.96,33430.17,33383.28,33423.89,32.07,+0.10%,186
"01/24/2021 23:30",33371.36,33447.02,33371.36,33391.82,20.46,+0.06%,196
"01/24/2021 23:25",33376.22,33406.69,33346.24,33371.36,-3.06,-0.01%,171
"01/24/2021 23:20",33371.87,33397.96,33351,33374.42,2.89,+0.01%,186
"01/24/2021 23:15",33286.29,33371.54,33286.29,33371.53,85.24,+0.26%,176
"01/24/2021 23:10",33357,33361.4,33283.91,33286.29,-72.44,-0.22%,181
"01/24/2021 23:05",33365.66,33393.73,33345.93,33358.73,-10.95,-0.03%,195
"01/24/2021 23:00",33410.34,33451.11,33364.17,33369.68,-40.68,-0.12%,183
"01/24/2021 22:55",33420.73,33472.46,33401.8,33410.36,-12.39,-0.04%,196
"01/24/2021 22:50",33391.48,33422.75,33353.45,33422.75,31.27,+0.09%,191
"01/24/2021 22:45",33383.72,33442.08,33328.89,33391.48,4.99,+0.01%,186
"01/24/2021 22:40",33427.65,33427.65,33386.49,33386.49,-41.05,-0.12%,186
"01/24/2021 22:35",33451.69,33460.7,33423.13,33427.54,-23.02,-0.07%,187
"01/24/2021 22:30",33454.07,33526.56,33448.14,33450.56,-2.35,-0.01%,182
"01/24/2021 22:25",33398.13,33509.94,33397.07,33452.91,54.78,+0.16%,171
"01/24/2021 22:20",33478.49,33504.29,33388.46,33398.13,-80.36,-0.24%,165
"01/24/2021 22:15",33552.89,33552.89,33427.93,33478.49,-73.69,-0.22%,181
"01/24/2021 22:10",33661.64,33663.73,33552.11,33552.18,-109.03,-0.32%,186
"01/24/2021 22:05",33669.64,33682.88,33650.23,33661.21,-9.39,-0.03%,189
"01/24/2021 22:00",33568.22,33745.97,33568.22,33670.6,102.35,+0.30%,186
"01/24/2021 21:55",33626.73,33635.68,33549.99,33568.25,-58.48,-0.17%,187
"01/24/2021 21:50",33417.18,33656.19,33417.18,33626.73,211.43,+0.63%,189
"01/24/2021 21:45",33275.29,33459.18,33269.97,33415.3,139.85,+0.42%,183
"01/24/2021 21:40",33062.7,33295.07,33062.7,33275.45,212.75,+0.64%,186
"01/24/2021 21:35",32897.47,33062.7,32897.47,33062.7,165.23,+0.50%,162
"01/24/2021 21:30",32760.6,32897.47,32728.82,32897.47,136.87,+0.42%,186
"01/24/2021 21:25",32643.67,32760.6,32641.51,32760.6,116.94,+0.36%,187
"01/24/2021 21:20",32649.87,32656.63,32619.28,32643.66,-6.05,-0.02%,194
"01/24/2021 21:15",32641.96,32663.22,32608.01,32649.71,7.75,+0.02%,186
"01/24/2021 21:10",32676.67,32682.42,32641.96,32641.96,-34.71,-0.11%,179
"01/24/2021 21:05",32814.98,32827.28,32674.9,32676.67,-138.81,-0.42%,171
"01/24/2021 21:00",32792.27,32881.17,32790.36,32815.48,22.86,+0.07%,166
"01/24/2021 20:55",32741.6,32811.29,32740.61,32792.62,51.02,+0.16%,175
"01/24/2021 20:50",32755.39,32755.4,32714.27,32741.6,-14.93,-0.05%,178
"01/24/2021 20:45",32682.85,32756.53,32682.85,32756.53,73.39,+0.22%,173
"01/24/2021 20:40",32683.71,32708.07,32676.41,32683.14,-0.57,0.00%,203
"01/24/2021 20:35",32734.27,32735.23,32683.71,32683.71,-50.56,-0.15%,190
"01/24/2021 20:30",32808.62,32883.1,32734.27,32734.27,-74.37,-0.23%,188
"01/24/2021 20:25",32689.29,32812.68,32681.29,32808.64,119.34,+0.37%,177
"01/24/2021 20:20",32743.4,32775.62,32689.3,32689.3,-54.07,-0.17%,170
"01/24/2021 20:15",32758.02,32763.74,32728.3,32743.37,-14.65,-0.04%,164
"01/24/2021 20:10",32790.31,32800.8,32758.02,32758.02,-32.32,-0.10%,172
"01/24/2021 20:05",32860.37,32860.37,32774.57,32790.34,-70.04,-0.21%,171
"01/24/2021 20:00",32863.99,32984,32859.89,32860.38,-3.43,-0.01%,181
"01/24/2021 19:55",32801.84,32884.04,32772.76,32863.81,61.98,+0.19%,156
"01/24/2021 19:50",32772.11,32802.22,32764.98,32801.83,29.74,+0.09%,150
"01/24/2021 19:45",32632.23,32772.09,32582.69,32772.09,139.86,+0.43%,161
"01/24/2021 19:40",32540.98,32633.38,32531.08,32632.23,87.66,+0.27%,154
"01/24/2021 19:35",32571.3,32571.31,32474.65,32544.57,-26.73,-0.08%,154
"01/24/2021 19:30",32619.07,32651.51,32570.98,32571.3,-48.07,-0.15%,154
"01/24/2021 19:25",32629.56,32706.62,32608.57,32619.37,-10.19,-0.03%,159
"01/24/2021 19:20",32625.53,32642.9,32608.72,32629.56,4.96,+0.02%,148
"01/24/2021 19:15",32577.36,32632.18,32577.36,32624.6,47.24,+0.15%,158
"01/24/2021 19:10",32529.54,32614.78,32529.54,32577.36,47.82,+0.15%,143
"01/24/2021 19:05",32565.76,32664.44,32508.81,32529.54,-36.22,-0.11%,138
"01/24/2021 19:00",32591.26,32626.59,32490.83,32565.76,-25.5,-0.08%,145
"01/24/2021 18:55",32702.38,32707.45,32591.26,32591.26,-127.9,-0.39%,147
"01/24/2021 18:50",32818.12,32836.08,32719.16,32719.16,-104.23,-0.32%,131
"01/24/2021 18:45",32628.46,32823.39,32628.46,32823.39,196.01,+0.60%,144
"01/24/2021 18:40",32641.19,32641.19,32609.24,32627.38,-28.43,-0.09%,150
"01/24/2021 18:35",32637.39,32658.73,32578.71,32655.81,-1.56,0.00%,172
"01/24/2021 18:30",32718.87,32738.52,32657,32657.37,-61.34,-0.19%,157
"01/24/2021 18:25",32655.61,32721.57,32620.94,32718.71,63.19,+0.19%,161
"01/24/2021 18:20",32516.94,32655.93,32516.94,32655.52,138.58,+0.43%,157
"01/24/2021 18:15",32411.69,32566.85,32411.69,32516.94,106.42,+0.33%,161
"01/24/2021 18:10",32267.03,32410.52,32223.29,32410.52,144.93,+0.45%,155
"01/24/2021 18:05",32232.28,32266.13,32219.21,32265.59,22.08,+0.07%,151
"01/24/2021 18:00",32260.13,32332.86,32234.13,32243.51,-21.77,-0.07%,141
"01/24/2021 17:55",32294.7,32294.7,32261.22,32265.28,-29.43,-0.09%,160
"01/24/2021 17:50",32325.41,32355.36,32294.71,32294.71,-30.7,-0.09%,162
"01/24/2021 17:45",32233.92,32325.41,32208.73,32325.41,91.36,+0.28%,170
"01/24/2021 17:40",32073.38,32254.6,32073.38,32234.05,160.68,+0.50%,164
"01/24/2021 17:35",32155.46,32158.7,32073.37,32073.37,-79.85,-0.25%,180
"01/24/2021 17:30",32103.37,32153.22,32064.46,32153.22,49.85,+0.16%,174
"01/24/2021 17:25",32058.85,32153.77,32058.31,32103.37,44.2,+0.14%,187
"01/24/2021 17:20",32188.39,32191.63,32058.88,32059.17,-129.64,-0.40%,158
"01/24/2021 17:15",32129.95,32188.82,32109.13,32188.81,60.33,+0.19%,174
"01/24/2021 17:10",32211.76,32223.55,32128.48,32128.48,-82.58,-0.26%,163
"01/24/2021 17:05",32253.24,32261.89,32171.62,32211.06,-41.19,-0.13%,152
"01/24/2021 17:00",32158.67,32252.52,32158.67,32252.25,93.58,+0.29%,176
"01/24/2021 16:55",32173.96,32190.7,32123.62,32158.67,-14.81,-0.05%,181
"01/24/2021 16:50",32229.64,32237.58,32173.48,32173.48,-56.14,-0.17%,188
"01/24/2021 16:45",32246.54,32253.17,32219.79,32229.62,-16.92,-0.05%,167
"01/24/2021 16:40",32332.65,32334.73,32188.35,32246.54,-97.98,-0.30%,175
"01/24/2021 16:35",32148.85,32344.52,32123.29,32344.52,196.09,+0.61%,176
"01/24/2021 16:30",31926.21,32148.43,31926.21,32148.43,222.22,+0.70%,188
"01/24/2021 16:25",31779.98,31928.01,31779.83,31926.21,147.05,+0.46%,206
"01/24/2021 16:20",31826.32,31826.69,31706.86,31779.16,-47.15,-0.15%,173
"01/24/2021 16:15",31845.09,31882.34,31826.31,31826.31,-18.78,-0.06%,177
"01/24/2021 16:10",31859.68,31859.7,31842.09,31845.09,-14.73,-0.05%,182
"01/24/2021 16:05",31838.32,31879.05,31838.32,31859.82,21.5,+0.07%,180
"01/24/2021 16:00",31921.86,31921.86,31837.53,31838.32,-83.38,-0.26%,175
"01/24/2021 15:55",31951.15,31977.26,31913.42,31921.7,-27.21,-0.09%,181
"01/24/2021 15:50",31772.34,31953.99,31772.34,31948.91,176.76,+0.56%,178
"01/24/2021 15:45",31736.36,31772.15,31708.19,31772.15,36.09,+0.11%,181
"01/24/2021 15:40",31779.54,31783.37,31724.55,31736.06,-43.48,-0.14%,193
"01/24/2021 15:35",31764.66,31780.63,31740.85,31779.54,14.86,+0.05%,189
"01/24/2021 15:30",31732.6,31775.42,31712.09,31764.68,32.08,+0.10%,182
"01/24/2021 15:25",31751.28,31760.53,31727.04,31732.6,-18.68,-0.06%,186
"01/24/2021 15:20",31758.44,31819.83,31738.19,31751.28,-7.16,-0.02%,165
"01/24/2021 15:15",31690.37,31758.8,31625.37,31758.44,68.07,+0.21%,162
"01/24/2021 15:10",31678.54,31690.37,31628.87,31690.37,11.86,+0.04%,166
"01/24/2021 15:05",31680.04,31696.17,31638.53,31678.51,-1.53,0.00%,176
"01/24/2021 15:00",31688.03,31688.1,31624.32,31680.04,-7.99,-0.03%,185
"01/24/2021 14:55",31613.11,31693.14,31599.23,31688.03,74.7,+0.24%,196
"01/24/2021 14:50",31626,31683.33,31612.97,31613.33,-12.67,-0.04%,191
"01/24/2021 14:45",31699.31,31699.64,31626,31626,-73.46,-0.23%,177
"01/24/2021 14:40",31619.5,31713.73,31611.64,31699.46,79.96,+0.25%,177
"01/24/2021 14:35",31510.59,31663.1,31510.59,31619.5,106.97,+0.34%,170
"01/24/2021 14:30",31466.04,31520.24,31464.52,31512.53,46.45,+0.15%,160
"01/24/2021 14:25",31492.84,31501.91,31444.74,31466.08,-26.7,-0.08%,163
"01/24/2021 14:20",31352.38,31492.78,31343.22,31492.78,140.17,+0.45%,175
"01/24/2021 14:15",31386.37,31386.45,31317.77,31352.61,-35.5,-0.11%,186
"01/24/2021 14:10",31343.85,31399.62,31332.97,31388.11,44.26,+0.14%,169
"01/24/2021 14:05",31380.12,31383.44,31335.38,31343.85,-36.27,-0.12%,197
"01/24/2021 14:00",31332.15,31453.77,31295.67,31380.12,47.97,+0.15%,172
"01/24/2021 13:55",31278.17,31349.87,31267.38,31332.15,51.61,+0.16%,179
"01/24/2021 13:50",31282.4,31298.67,31243.46,31280.54,-2.88,-0.01%,172
"01/24/2021 13:45",31206.11,31311.47,31206.11,31283.42,77.28,+0.25%,157
"01/24/2021 13:40",31163.16,31208.63,31161.47,31206.14,42.07,+0.13%,156
"01/24/2021 13:35",31146.1,31301.98,31146.1,31164.07,17.6,+0.06%,146
"01/24/2021 13:30",31174.49,31174.57,31017.81,31146.47,-28.02,-0.09%,159
"01/24/2021 13:25",31277.9,31278.06,31166.08,31174.49,-100.82,-0.32%,150
"01/24/2021 13:20",31263.14,31313.67,31194.71,31275.31,12.15,+0.04%,152
"01/24/2021 13:15",31495.62,31495.62,31263.08,31263.16,-232.03,-0.74%,148
"01/24/2021 13:10",31794.63,31794.63,31495.19,31495.19,-299.73,-0.94%,164
"01/24/2021 13:05",31834.85,31857.93,31794.92,31794.92,-39.93,-0.13%,166
"01/24/2021 13:00",31856.71,31862.52,31783.09,31834.85,-21.21,-0.07%,170
"01/24/2021 12:55",31908.67,31921.44,31851.33,31856.06,-52.61,-0.16%,165
"01/24/2021 12:50",31933.09,31933.09,31899.16,31908.67,-24.42,-0.08%,198
"01/24/2021 12:45",31892.3,31953.3,31871.81,31933.09,46.49,+0.15%,174
"01/24/2021 12:40",31832.09,31886.6,31830.58,31886.6,54.64,+0.17%,181
"01/24/2021 12:35",31829.91,31855.73,31826.2,31831.96,1.8,+0.01%,179
"01/24/2021 12:30",31828.24,31881.08,31819.7,31830.16,-1.26,0.00%,159
"01/24/2021 12:25",31845.9,31851.27,31826.41,31831.42,-14.49,-0.05%,186
"01/24/2021 12:20",31911.09,31915.38,31845.91,31845.91,-65.14,-0.20%,193
"01/24/2021 12:15",31913.31,31955.05,31906.89,31911.05,-2.27,-0.01%,171
"01/24/2021 12:10",31892.98,31913.32,31852.19,31913.32,21.46,+0.07%,182
"01/24/2021 12:05",31904.33,31906.3,31834.5,31891.86,-12.47,-0.04%,166
"01/24/2021 12:00",31887.26,31904.33,31824.23,31904.33,17.49,+0.05%,168
"01/24/2021 11:55",31877.32,31889.84,31848.71,31886.84,9.52,+0.03%,187
"01/24/2021 11:50",31954.41,31960.08,31876.48,31877.32,-72.48,-0.23%,160
"01/24/2021 11:45",31900.88,31950.84,31900.57,31949.8,49.7,+0.16%,164
"01/24/2021 11:40",31949.96,31955.22,31899.99,31900.1,-50.34,-0.16%,157
"01/24/2021 11:35",31992.52,31993.04,31950.44,31950.44,-42.08,-0.13%,156
"01/24/2021 11:30",31861.36,31992.52,31849.16,31992.52,131.16,+0.41%,162
"01/24/2021 11:25",31852.89,31884.51,31830.4,31861.36,8.24,+0.03%,165
"01/24/2021 11:20",31880.04,31899.87,31853.12,31853.12,-26.92,-0.08%,157
"01/24/2021 11:15",31864.32,31895.78,31832,31880.04,15.72,+0.05%,162
"01/24/2021 11:10",31880.47,31893.33,31840.45,31864.32,-16.15,-0.05%,163
"01/24/2021 11:05",31865.4,31954.38,31863.18,31880.47,15.2,+0.05%,157
"01/24/2021 11:00",31783.62,31870.74,31692.77,31865.27,81.65,+0.26%,176
"01/24/2021 10:55",31799.44,31846.18,31783.62,31783.62,-15.82,-0.05%,155
"01/24/2021 10:50",31812.15,31832.5,31792.75,31799.44,-12.71,-0.04%,158
"01/24/2021 10:45",31722.73,31839.37,31719.66,31812.15,89.22,+0.28%,162
"01/24/2021 10:40",31793.85,31842.18,31722.93,31722.93,-70.92,-0.22%,172
"01/24/2021 10:35",31707.52,31793.85,31707.52,31793.85,86.34,+0.27%,174
"01/24/2021 10:30",31715.41,31716.68,31593.26,31707.51,-7.9,-0.02%,159
"01/24/2021 10:25",31754.81,31769.02,31700.42,31715.41,-39.03,-0.12%,187
"01/24/2021 10:20",31859.53,31859.53,31697.06,31754.44,-104.92,-0.33%,160
"01/24/2021 10:15",31805.7,31878.66,31805.04,31859.36,53.66,+0.17%,167
"01/24/2021 10:10",31872.52,31872.52,31790.82,31805.7,-66.82,-0.21%,173
"01/24/2021 10:05",32127.55,32127.55,31872.52,31872.52,-262.46,-0.82%,155
"01/24/2021 10:00",31962.23,32156.72,31951.91,32134.98,177.33,+0.55%,164
"01/24/2021 09:55",31930.44,31957.65,31924.61,31957.65,27.21,+0.09%,171
"01/24/2021 09:50",32109.99,32109.99,31925.49,31930.44,-179.55,-0.56%,166
"01/24/2021 09:45",32156.84,32178.62,32108.77,32109.99,-46.85,-0.15%,177
"01/24/2021 09:40",32245.57,32245.57,32156.12,32156.84,-88.67,-0.27%,172
"01/24/2021 09:35",32189.42,32272.95,32189.42,32245.51,56.05,+0.17%,169
"01/24/2021 09:30",32159.93,32195.3,32157.88,32189.46,30.55,+0.09%,158
"01/24/2021 09:25",32119.12,32160.84,32097.59,32158.91,40.07,+0.12%,162
"01/24/2021 09:20",32159.18,32161.47,32118.84,32118.84,-40.34,-0.13%,176
"01/24/2021 09:15",32147.69,32195.13,32136.81,32159.18,8.9,+0.03%,175
"01/24/2021 09:10",32168.8,32168.8,32110.98,32150.28,-18.52,-0.06%,171
"01/24/2021 09:05",32140.52,32174.63,32137.1,32168.8,29.34,+0.09%,165
"01/24/2021 09:00",32124.09,32171.12,32088.82,32139.46,12.4,+0.04%,149
"01/24/2021 08:55",32148.09,32218.39,32127.06,32127.06,-18.17,-0.06%,175
"01/24/2021 08:50",32068.51,32147.61,32068.51,32145.23,78.26,+0.24%,183
"01/24/2021 08:45",32131.72,32144.04,32030.72,32066.97,-64.75,-0.20%,151
"01/24/2021 08:40",32138.36,32188.06,32110.93,32131.72,-8.93,-0.03%,174
"01/24/2021 08:35",32254.66,32254.77,32136.38,32140.65,-114.01,-0.35%,167
"01/24/2021 08:30",32280.12,32305.3,32209.5,32254.66,-27.37,-0.08%,160
"01/24/2021 08:25",32272.12,32284.17,32266.61,32282.03,9.65,+0.03%,183
"01/24/2021 08:20",32309.51,32311.68,32261.64,32272.38,-39.77,-0.12%,181
"01/24/2021 08:15",32312.67,32327.49,32273.01,32312.15,-0.52,0.00%,171
"01/24/2021 08:10",32340.12,32374.04,32311.62,32312.67,-30.04,-0.09%,191
"01/24/2021 08:05",32325.02,32355.03,32320.48,32342.71,18.18,+0.06%,174
"01/24/2021 08:00",32257.71,32336.08,32244.62,32324.53,66.82,+0.21%,167
"01/24/2021 07:55",32202.91,32257.71,32201.58,32257.71,54.14,+0.17%,178
"01/24/2021 07:50",32297.74,32308.29,32200.9,32203.57,-102.89,-0.32%,175
"01/24/2021 07:45",32349.75,32355.59,32243.73,32306.46,-43.29,-0.13%,176
"01/24/2021 07:40",32337.93,32377.2,32302.81,32349.75,11.82,+0.04%,167
"01/24/2021 07:35",32382.39,32400.1,32337.93,32337.93,-41.97,-0.13%,171
"01/24/2021 07:30",32321.7,32379.9,32318.68,32379.9,58.2,+0.18%,171
"01/24/2021 07:25",32387.85,32391.53,32321.45,32321.7,-59.14,-0.18%,168
"01/24/2021 07:20",32304.15,32420.05,32303.96,32380.84,78.68,+0.24%,156
"01/24/2021 07:15",32380.14,32394.94,32270.41,32302.16,-77.98,-0.24%,167
"01/24/2021 07:10",32422.54,32427.47,32377.83,32380.14,-42.4,-0.13%,164
"01/24/2021 07:05",32438.44,32442.46,32403.55,32422.54,-15.9,-0.05%,152
"01/24/2021 07:00",32403.28,32438.44,32334.21,32438.44,36.26,+0.11%,160
"01/24/2021 06:55",32414.9,32439.6,32388.86,32402.18,-12.27,-0.04%,164
"01/24/2021 06:50",32429.49,32444.2,32373.31,32414.45,-19.63,-0.06%,159
"01/24/2021 06:45",32434.39,32484.98,32433.18,32434.08,-0.38,0.00%,162
"01/24/2021 06:40",32407.13,32437.56,32404.55,32434.46,27.84,+0.09%,167
"01/24/2021 06:35",32307.55,32417.42,32307.55,32406.62,100.47,+0.31%,153
"01/24/2021 06:30",32600.07,32600.07,32294.06,32306.15,-293.92,-0.90%,164
"01/24/2021 06:25",32610.31,32615.82,32595.77,32600.07,-8.27,-0.03%,149
"01/24/2021 06:20",32582.58,32621.25,32577.32,32608.34,25.76,+0.08%,167
"01/24/2021 06:15",32611.56,32637.29,32558.79,32582.58,-28.77,-0.09%,187
"01/24/2021 06:10",32642.34,32653.08,32536.91,32611.35,-30.99,-0.09%,172
"01/24/2021 06:05",32675.64,32696.41,32634.59,32642.34,-34.21,-0.10%,167
"01/24/2021 06:00",32877.32,32913.53,32664.3,32676.55,-200.77,-0.61%,158
"01/24/2021 05:55",32777.75,32899.5,32777.75,32877.32,99.57,+0.30%,163
"01/24/2021 05:50",32761.44,32780.66,32743.62,32777.75,8.77,+0.03%,168
"01/24/2021 05:45",32787.7,32808.74,32768.98,32768.98,-18.64,-0.06%,171
"01/24/2021 05:40",32784.28,32806.01,32765.66,32787.62,3.34,+0.01%,169
"01/24/2021 05:35",32806.39,32806.61,32751.85,32784.28,-22.11,-0.07%,166
"01/24/2021 05:30",32795.22,32847.93,32795.22,32806.39,11.17,+0.03%,169
"01/24/2021 05:25",32763.29,32798.19,32749.96,32795.22,31.93,+0.10%,161
"01/24/2021 05:20",32746.46,32814.69,32741.48,32763.29,16.83,+0.05%,157
"01/24/2021 05:15",32784.88,32895.75,32746.46,32746.46,-38.42,-0.12%,164
"01/24/2021 05:10",32766.33,32784.88,32736.68,32784.88,18.35,+0.06%,160
"01/24/2021 05:05",32856.43,32856.52,32766.29,32766.53,-89.9,-0.27%,164
"01/24/2021 05:00",32712.75,32856.43,32712.75,32856.43,145.58,+0.45%,166
"01/24/2021 04:55",32658.07,32724.73,32656.18,32710.85,52.78,+0.16%,156
"01/24/2021 04:50",32657.52,32677.77,32644.76,32658.07,0.78,0.00%,154
"01/24/2021 04:45",32607.65,32657.38,32606.66,32657.29,49.64,+0.15%,178
"01/24/2021 04:40",32599.87,32621.72,32598.83,32607.65,3.07,+0.01%,158
"01/24/2021 04:35",32590.46,32620.77,32582.93,32604.58,17.84,+0.05%,178
"01/24/2021 04:30",32558.18,32596.67,32558.18,32586.74,28.56,+0.09%,155
"01/24/2021 04:25",32554.2,32588.03,32535.51,32558.18,5.03,+0.02%,164
"01/24/2021 04:20",32553.45,32568.29,32508.58,32553.15,-0.3,0.00%,163
"01/24/2021 04:15",32651.23,32651.23,32553.45,32553.45,-98.16,-0.30%,145
"01/24/2021 04:10",32650.15,32670.33,32646.99,32651.61,0.88,0.00%,160
"01/24/2021 04:05",32646.13,32681.77,32641.74,32650.73,3.05,+0.01%,149
"01/24/2021 04:00",32668.71,32693.74,32644.43,32647.68,-20.17,-0.06%,159
"01/24/2021 03:55",32653.14,32679.52,32653.09,32667.85,13.96,+0.04%,148
"01/24/2021 03:50",32703.76,32703.76,32649.46,32653.89,-49.87,-0.15%,146
"01/24/2021 03:45",32701.22,32744.36,32696.24,32703.76,2.54,+0.01%,152
"01/24/2021 03:40",32726.43,32738.23,32688.11,32701.22,-34.6,-0.11%,150
"01/24/2021 03:35",32741.81,32760.69,32730.99,32735.82,-5.99,-0.02%,153
"01/24/2021 03:30",32747.02,32749.66,32731.33,32741.81,-6.57,-0.02%,167
"01/24/2021 03:25",32657.12,32748.38,32653.18,32748.38,91.26,+0.28%,162
"01/24/2021 03:20",32676.25,32702.79,32650.35,32657.12,-19.13,-0.06%,171
"01/24/2021 03:15",32606.63,32678.39,32605.33,32676.25,69.58,+0.21%,147
"01/24/2021 03:10",32581.04,32618.47,32579.53,32606.67,26.46,+0.08%,163
"01/24/2021 03:05",32666.16,32666.16,32580.21,32580.21,-85.95,-0.26%,160
"01/24/2021 03:00",32665.19,32740.14,32664.29,32666.16,0.97,0.00%,165
"01/24/2021 02:55",32630.16,32708.96,32599.69,32665.19,35.03,+0.11%,168
"01/24/2021 02:50",32630.47,32652.39,32607.39,32630.16,-0.31,0.00%,157
"01/24/2021 02:45",32622.71,32668.05,32618.28,32630.47,7.76,+0.02%,174
"01/24/2021 02:40",32643.23,32644.83,32608.6,32622.71,-19.66,-0.06%,153
"01/24/2021 02:35",32635.25,32648.1,32618.46,32642.37,7.1,+0.02%,166
"01/24/2021 02:30",32648.27,32668.9,32635.27,32635.27,-13,-0.04%,168
"01/24/2021 02:25",32671.43,32722.17,32643.99,32648.27,-23.16,-0.07%,186
"01/24/2021 02:20",32708.77,32709.11,32667.22,32671.43,-37.19,-0.11%,175
"01/24/2021 02:15",32822.02,32822.02,32708.44,32708.62,-115.07,-0.35%,194
"01/24/2021 02:10",32861.91,32861.91,32823.69,32823.69,-38.22,-0.12%,176
"01/24/2021 02:05",32962.62,32962.79,32861.91,32861.91,-100.86,-0.31%,175
"01/24/2021 02:00",32788.27,32981.47,32787.82,32962.77,174.9,+0.53%,177
"01/24/2021 01:55",32667.77,32789.43,32656.63,32787.87,119.15,+0.36%,189
"01/24/2021 01:50",32677.09,32689.71,32639.79,32668.72,-9.25,-0.03%,178
"01/24/2021 01:45",32695.02,32717.55,32677.97,32677.97,-17.05,-0.05%,184
"01/24/2021 01:40",32629.02,32706.55,32623.91,32695.02,66,+0.20%,199
"01/24/2021 01:35",32595.64,32708.97,32595.64,32629.02,33.59,+0.10%,181
"01/24/2021 01:30",32653.89,32685.29,32555.23,32595.43,-58.46,-0.18%,181
"01/24/2021 01:25",32604.64,32660.79,32604.64,32653.89,49.25,+0.15%,185
"01/24/2021 01:20",32542.86,32612.19,32534.28,32604.64,24.2,+0.07%,182
"01/24/2021 01:15",32673.6,32688.08,32580.44,32580.44,-107.08,-0.33%,176
"01/24/2021 01:10",32657.58,32694.35,32649.84,32687.52,24.79,+0.08%,172
"01/24/2021 01:05",32724.56,32745.45,32662.73,32662.73,-61.16,-0.19%,169
"01/24/2021 01:00",32761.13,32827.2,32720.21,32723.89,-35.86,-0.11%,167
"01/24/2021 00:55",32743.99,32759.75,32703.17,32759.75,15.76,+0.05%,188
"01/24/2021 00:50",32791.97,32791.97,32726.24,32743.99,-46.98,-0.14%,204
"01/24/2021 00:45",32695.69,32790.97,32691.59,32790.97,95.39,+0.29%,191
"01/24/2021 00:40",32636.42,32695.58,32636.17,32695.58,59.13,+0.18%,183
"01/24/2021 00:35",32613.2,32678.03,32612.42,32636.45,23.25,+0.07%,196
"01/24/2021 00:30",32727.18,32730.71,32602.18,32613.2,-113.98,-0.35%,167
"01/24/2021 00:25",32690.95,32727.63,32690.55,32727.18,36.23,+0.11%,199
"01/24/2021 00:20",32686.35,32710.95,32681.12,32690.95,4.6,+0.01%,204
"01/24/2021 00:15",32709.29,32717.57,32686.34,32686.35,-22.94,-0.07%,188
"01/24/2021 00:10",32778.25,32794.76,32709.15,32709.29,-68.96,-0.21%,164
"01/24/2021 00:05",32946.52,32946.61,32770.11,32778.25,-168.11,-0.51%,177
"01/24/2021 00:00",32863.04,33022.61,32863.04,32946.36,83.33,+0.25%,177
"01/23/2021 23:55",32834.38,32878.16,32826.42,32863.03,28.65,+0.09%,180
"01/23/2021 23:50",32774.2,32834.38,32771.95,32834.38,60.18,+0.18%,186
"01/23/2021 23:45",32817.45,32817.45,32763.13,32774.2,-43.26,-0.13%,183
"01/23/2021 23:40",32861.71,32907.91,32817.46,32817.46,-44.31,-0.13%,192
"01/23/2021 23:35",32833.18,32869.55,32798.52,32861.77,28.59,+0.09%,199
"01/23/2021 23:30",32875.08,32891.48,32831.82,32833.18,-42.39,-0.13%,193
"01/23/2021 23:25",32874.56,32906.82,32821.96,32875.57,1.01,0.00%,189
"01/23/2021 23:20",32848.29,32893.52,32840.45,32874.56,26.27,+0.08%,167
"01/23/2021 23:15",32893.11,32893.11,32846.52,32848.29,-44.82,-0.14%,175
"01/23/2021 23:10",32901.32,32951.8,32893.07,32893.11,-7.75,-0.02%,178
"01/23/2021 23:05",32771.86,32966.96,32771.8,32900.86,129.4,+0.39%,172
"01/23/2021 23:00",32840.5,32872.36,32752.86,32771.46,-69.04,-0.21%,162
"01/23/2021 22:55",32668.14,32842.36,32666.32,32840.5,175.66,+0.54%,182
"01/23/2021 22:50",32573.1,32739.2,32573.1,32664.84,91.74,+0.28%,178
"01/23/2021 22:45",32430.1,32580.56,32429.55,32573.1,143.23,+0.44%,157
"01/23/2021 22:40",32437.13,32473.14,32423.18,32429.87,-7.29,-0.02%,195
"01/23/2021 22:35",32412.9,32438.26,32392.99,32437.16,23.06,+0.07%,191
"01/23/2021 22:30",32398.24,32485.79,32398.24,32414.1,15.81,+0.05%,181
"01/23/2021 22:25",32422.65,32427.21,32391.26,32398.29,-24.36,-0.08%,199
"01/23/2021 22:20",32401.52,32441.48,32400.6,32422.65,19.07,+0.06%,168
"01/23/2021 22:15",32485.37,32497.42,32397.51,32403.58,-81.79,-0.25%,181
"01/23/2021 22:10",32493.28,32531.99,32483.12,32485.37,-7.04,-0.02%,157
"01/23/2021 22:05",32479.9,32544.29,32479.03,32492.41,12.46,+0.04%,158
"01/23/2021 22:00",32465.9,32595.62,32463.61,32479.95,14.25,+0.04%,165
"01/23/2021 21:55",32274.97,32465.7,32274.97,32465.7,190.82,+0.59%,152
"01/23/2021 21:50",32267.39,32297.03,32263.91,32274.88,7.66,+0.02%,207
"01/23/2021 21:45",32277.81,32394.89,32254.13,32267.22,-10.61,-0.03%,177
