Date_Time,Open,High,Low,Close
2021-02-17 05:20:00,1.20923,1.20952,1.20922,1.20938
2021-02-17 05:25:00,1.20936,1.20944,1.2093,1.20936
2021-02-17 05:30:00,1.20938,1.2095,1.20936,1.20939
2021-02-17 05:35:00,1.20938,1.2095,1.20928,1.20932
2021-02-17 05:40:00,1.2093,1.20938,1.20913,1.20936
2021-02-17 05:45:00,1.20934,1.20936,1.2092,1.20934
2021-02-17 05:50:00,1.20933,1.20938,1.20915,1.2093
2021-02-17 05:55:00,1.20928,1.20936,1.20916,1.20934
2021-02-17 06:00:00,1.20934,1.20935,1.20893,1.20899
2021-02-17 06:05:00,1.209,1.20906,1.20877,1.20879
2021-02-17 06:10:00,1.2088,1.20888,1.2087,1.20874
2021-02-17 06:15:00,1.20876,1.20885,1.20858,1.2086
2021-02-17 06:20:00,1.20858,1.20874,1.20847,1.20852
2021-02-17 06:25:00,1.20854,1.20886,1.20854,1.20884
2021-02-17 06:30:00,1.20886,1.20888,1.2087,1.20881
2021-02-17 06:35:00,1.2088,1.20887,1.20865,1.20871
2021-02-17 06:40:00,1.2087,1.20892,1.20859,1.2089
2021-02-17 06:45:00,1.20888,1.20896,1.20878,1.20879
2021-02-17 06:50:00,1.2088,1.20882,1.20863,1.20874
2021-02-17 06:55:00,1.20874,1.2088,1.20863,1.20864
2021-02-17 07:00:00,1.20862,1.20868,1.20779,1.208
2021-02-17 07:05:00,1.20798,1.20808,1.20791,1.20794
2021-02-17 07:10:00,1.20796,1.20805,1.20771,1.20796
2021-02-17 07:15:00,1.20794,1.20794,1.20726,1.20753
2021-02-17 07:20:00,1.20754,1.20771,1.20751,1.20758
2021-02-17 07:25:00,1.20756,1.20768,1.2074,1.20756
2021-02-17 07:30:00,1.20757,1.20758,1.20718,1.20729
2021-02-17 07:35:00,1.2073,1.20762,1.20727,1.20743
2021-02-17 07:40:00,1.20742,1.20764,1.2072,1.20761
2021-02-17 07:45:00,1.20763,1.20778,1.20729,1.20732
2021-02-17 07:50:00,1.20734,1.20754,1.20708,1.20712
2021-02-17 07:55:00,1.20713,1.20744,1.20709,1.20742
2021-02-17 08:00:00,1.20741,1.20772,1.20684,1.20714
2021-02-17 08:05:00,1.20715,1.20742,1.20712,1.2073
2021-02-17 08:10:00,1.20728,1.20777,1.20724,1.20746
2021-02-17 08:15:00,1.20745,1.20773,1.20742,1.20767
2021-02-17 08:20:00,1.20766,1.20818,1.2076,1.20806
2021-02-17 08:25:00,1.20808,1.20824,1.20762,1.20764
2021-02-17 08:30:00,1.20766,1.20779,1.20734,1.20751
2021-02-17 08:35:00,1.20749,1.20774,1.20732,1.20766
2021-02-17 08:40:00,1.20768,1.2077,1.207,1.20735
2021-02-17 08:45:00,1.20736,1.20757,1.20722,1.20746
2021-02-17 08:50:00,1.20745,1.20745,1.2065,1.20692
2021-02-17 08:55:00,1.20694,1.20781,1.20691,1.20771
2021-02-17 09:00:00,1.20772,1.20778,1.20707,1.20771
2021-02-17 09:05:00,1.20772,1.20785,1.2076,1.20776
2021-02-17 09:10:00,1.20775,1.20832,1.20754,1.20816
2021-02-17 09:15:00,1.20815,1.20816,1.20756,1.20761
2021-02-17 09:20:00,1.20759,1.2077,1.2075,1.20755
2021-02-17 09:25:00,1.20756,1.20798,1.20755,1.20779
2021-02-17 09:30:00,1.20778,1.20778,1.20698,1.20729
2021-02-17 09:35:00,1.2073,1.20732,1.20682,1.20686
2021-02-17 09:40:00,1.20685,1.20692,1.20632,1.2065
2021-02-17 09:45:00,1.2065,1.20656,1.20605,1.20608
2021-02-17 09:50:00,1.20608,1.20666,1.20598,1.20664
2021-02-17 09:55:00,1.20666,1.20686,1.20654,1.2068
2021-02-17 10:00:00,1.2068,1.2068,1.2062,1.20626
2021-02-17 10:05:00,1.20624,1.20632,1.20595,1.20614
2021-02-17 10:10:00,1.20613,1.20643,1.20606,1.20638
2021-02-17 10:15:00,1.20638,1.20664,1.20622,1.20637
2021-02-17 10:20:00,1.20638,1.20646,1.20622,1.20636
2021-02-17 10:25:00,1.20638,1.20662,1.20616,1.20618
2021-02-17 10:30:00,1.2062,1.20644,1.2061,1.2061
2021-02-17 10:35:00,1.20608,1.20632,1.20598,1.2063
2021-02-17 10:40:00,1.20632,1.20663,1.20619,1.20658
2021-02-17 10:45:00,1.20659,1.20666,1.20646,1.2065
2021-02-17 10:50:00,1.20646,1.20662,1.20638,1.20642
2021-02-17 10:55:00,1.2064,1.20694,1.20626,1.20688
2021-02-17 11:00:00,1.2069,1.20695,1.20671,1.20674
2021-02-17 11:05:00,1.20672,1.20683,1.20649,1.2065
2021-02-17 11:10:00,1.20652,1.20688,1.2064,1.20687
2021-02-17 11:15:00,1.20688,1.20688,1.20634,1.20639
2021-02-17 11:20:00,1.20637,1.20644,1.2062,1.20624
2021-02-17 11:25:00,1.20625,1.20659,1.20624,1.20652
2021-02-17 11:30:00,1.20654,1.20656,1.20638,1.20643
2021-02-17 11:35:00,1.20642,1.20661,1.20641,1.20655
2021-02-17 11:40:00,1.20656,1.20656,1.20612,1.2062
2021-02-17 11:45:00,1.20621,1.20626,1.20578,1.20585
2021-02-17 11:50:00,1.20584,1.20616,1.20583,1.20596
2021-02-17 11:55:00,1.20595,1.20622,1.20588,1.20622
2021-02-17 12:00:00,1.2062,1.20638,1.20608,1.20629
2021-02-17 12:05:00,1.2063,1.20638,1.20576,1.20576
2021-02-17 12:10:00,1.20577,1.20604,1.20571,1.20601
2021-02-17 12:15:00,1.206,1.20603,1.2057,1.20594
2021-02-17 12:20:00,1.20592,1.20611,1.20573,1.20604
2021-02-17 12:25:00,1.20606,1.20614,1.20592,1.20608
2021-02-17 12:30:00,1.20606,1.20609,1.20588,1.20609
2021-02-17 12:35:00,1.20608,1.20648,1.20605,1.20644
2021-02-17 12:40:00,1.20645,1.20657,1.20624,1.20657
2021-02-17 12:45:00,1.20659,1.20659,1.20632,1.20649
2021-02-17 12:50:00,1.20648,1.2066,1.20646,1.2065
2021-02-17 12:55:00,1.2065,1.20653,1.20626,1.20632
2021-02-17 13:00:00,1.20634,1.20659,1.20606,1.20626
2021-02-17 13:05:00,1.20627,1.20628,1.20602,1.20604
2021-02-17 13:10:00,1.20604,1.2061,1.20572,1.20598
2021-02-17 13:15:00,1.20598,1.20598,1.20548,1.20554
2021-02-17 13:20:00,1.20553,1.20589,1.20553,1.20582
2021-02-17 13:25:00,1.20582,1.20586,1.20561,1.20578
2021-02-17 13:30:00,1.20576,1.20576,1.20438,1.20545
2021-02-17 13:35:00,1.20546,1.2055,1.20426,1.20442
2021-02-17 13:40:00,1.20443,1.20474,1.20382,1.20402
2021-02-17 13:45:00,1.20402,1.20404,1.20306,1.20337
2021-02-17 13:50:00,1.20336,1.20379,1.20312,1.20378
2021-02-17 13:55:00,1.2038,1.20414,1.20337,1.20337
2021-02-17 14:00:00,1.20336,1.20378,1.20321,1.20334
2021-02-17 14:05:00,1.20334,1.20355,1.20306,1.20328
2021-02-17 14:10:00,1.20329,1.20378,1.20322,1.20378
2021-02-17 14:15:00,1.20376,1.20383,1.20341,1.20379
2021-02-17 14:20:00,1.20378,1.20429,1.2035,1.20428
2021-02-17 14:25:00,1.20428,1.20442,1.20402,1.20422
2021-02-17 14:30:00,1.2042,1.20461,1.20404,1.20436
2021-02-17 14:35:00,1.20436,1.20478,1.20417,1.20418
2021-02-17 14:40:00,1.20416,1.20448,1.20403,1.20442
2021-02-17 14:45:00,1.20441,1.20442,1.20373,1.20391
2021-02-17 14:50:00,1.20392,1.20428,1.20374,1.20417
2021-02-17 14:55:00,1.20418,1.20432,1.20396,1.20396
2021-02-17 15:00:00,1.20395,1.20406,1.20358,1.2038
2021-02-17 15:05:00,1.20382,1.20403,1.20351,1.20363
2021-02-17 15:10:00,1.20362,1.20406,1.20358,1.20381
2021-02-17 15:15:00,1.2038,1.20382,1.20319,1.2034
2021-02-17 15:20:00,1.20339,1.20354,1.20315,1.20317
2021-02-17 15:25:00,1.20318,1.20354,1.20318,1.20352
2021-02-17 15:30:00,1.20351,1.20356,1.20272,1.20324
2021-02-17 15:35:00,1.20326,1.20344,1.20312,1.20332
2021-02-17 15:40:00,1.20331,1.20331,1.20289,1.203
2021-02-17 15:45:00,1.203,1.20304,1.20271,1.20294
2021-02-17 15:50:00,1.20292,1.20303,1.20233,1.20248
2021-02-17 15:55:00,1.2025,1.20336,1.20242,1.20327
2021-02-17 16:00:00,1.20323,1.20358,1.20309,1.20318
2021-02-17 16:05:00,1.20317,1.2033,1.20287,1.20297
2021-02-17 16:10:00,1.20298,1.20304,1.20256,1.20268
2021-02-17 16:15:00,1.20269,1.20284,1.20248,1.2028
2021-02-17 16:20:00,1.20282,1.20343,1.20272,1.20336
2021-02-17 16:25:00,1.20338,1.20399,1.20328,1.2039
2021-02-17 16:30:00,1.20388,1.20394,1.20337,1.20346
2021-02-17 16:35:00,1.20345,1.20386,1.20344,1.20382
2021-02-17 16:40:00,1.20383,1.20392,1.20352,1.20364
2021-02-17 16:45:00,1.20362,1.20368,1.20322,1.20342
2021-02-17 16:50:00,1.2034,1.20402,1.20338,1.20394
2021-02-17 16:55:00,1.20392,1.20424,1.20389,1.20411
2021-02-17 17:00:00,1.20412,1.20423,1.20393,1.20421
2021-02-17 17:05:00,1.20418,1.20422,1.20402,1.20408
2021-02-17 17:10:00,1.2041,1.2041,1.2039,1.20398
2021-02-17 17:15:00,1.20399,1.20402,1.20382,1.20393
2021-02-17 17:20:00,1.20395,1.20402,1.20389,1.20393
2021-02-17 17:25:00,1.20395,1.20403,1.20383,1.20399
2021-02-17 17:30:00,1.20401,1.20432,1.204,1.20432
2021-02-17 17:35:00,1.20433,1.20438,1.20417,1.2042
2021-02-17 17:40:00,1.20422,1.20448,1.20417,1.20444
2021-02-17 17:45:00,1.20442,1.20462,1.20432,1.20457
2021-02-17 17:50:00,1.20456,1.20472,1.20451,1.20452
2021-02-17 17:55:00,1.20451,1.20466,1.20442,1.20452
2021-02-17 18:00:00,1.20454,1.20458,1.20408,1.20432
2021-02-17 18:05:00,1.20434,1.20434,1.2041,1.20426
2021-02-17 18:10:00,1.20424,1.20437,1.20412,1.20423
2021-02-17 18:15:00,1.20422,1.20425,1.20408,1.20412
2021-02-17 18:20:00,1.20413,1.20422,1.20406,1.20412
2021-02-17 18:25:00,1.20413,1.20413,1.20384,1.20384
2021-02-17 18:30:00,1.20386,1.20386,1.2037,1.20372
2021-02-17 18:35:00,1.20373,1.20376,1.20362,1.20362
2021-02-17 18:40:00,1.20364,1.20367,1.20353,1.20357
2021-02-17 18:45:00,1.20358,1.20359,1.20349,1.20358
2021-02-17 18:50:00,1.20356,1.20397,1.20352,1.20381
2021-02-17 18:55:00,1.2038,1.20386,1.20355,1.20383
2021-02-17 19:00:00,1.20386,1.20386,1.20356,1.20366
2021-02-17 19:05:00,1.20367,1.20382,1.20367,1.20375
2021-02-17 19:10:00,1.20376,1.20399,1.20353,1.20398
2021-02-17 19:15:00,1.20396,1.20399,1.20386,1.20389
2021-02-17 19:20:00,1.20388,1.2039,1.20369,1.20369
2021-02-17 19:25:00,1.20368,1.2037,1.20344,1.20347
2021-02-17 19:30:00,1.20348,1.20363,1.20348,1.20356
2021-02-17 19:35:00,1.20357,1.20372,1.20351,1.20371
2021-02-17 19:40:00,1.20372,1.20377,1.20363,1.2037
2021-02-17 19:45:00,1.20368,1.20383,1.20366,1.20379
2021-02-17 19:50:00,1.20381,1.20398,1.20378,1.2039
2021-02-17 19:55:00,1.20392,1.20397,1.20364,1.20371
2021-02-17 20:00:00,1.2037,1.20388,1.20364,1.20382
2021-02-17 20:05:00,1.2038,1.20393,1.20374,1.20393
2021-02-17 20:10:00,1.20394,1.2042,1.20394,1.20418
2021-02-17 20:15:00,1.2042,1.20426,1.20408,1.20412
2021-02-17 20:20:00,1.20413,1.20439,1.20411,1.20434
2021-02-17 20:25:00,1.20436,1.20439,1.20412,1.20412
2021-02-17 20:30:00,1.20414,1.2042,1.20404,1.20413
2021-02-17 20:35:00,1.20412,1.2042,1.20412,1.20418
2021-02-17 20:40:00,1.20416,1.20428,1.20414,1.2042
2021-02-17 20:45:00,1.20418,1.2042,1.20405,1.20413
2021-02-17 20:50:00,1.20414,1.20433,1.20407,1.20428
2021-02-17 20:55:00,1.20426,1.20426,1.20415,1.20422
2021-02-17 21:00:00,1.20424,1.20428,1.20414,1.20428
2021-02-17 21:05:00,1.20427,1.20427,1.20408,1.20408
2021-02-17 21:10:00,1.20407,1.20434,1.20407,1.20434
2021-02-17 21:15:00,1.20432,1.20432,1.20412,1.20414
2021-02-17 21:20:00,1.20415,1.20428,1.20415,1.20426
2021-02-17 21:25:00,1.20425,1.20428,1.20417,1.2042
2021-02-17 21:30:00,1.2042,1.20427,1.20418,1.20425
2021-02-17 21:35:00,1.20426,1.20426,1.2041,1.20412
2021-02-17 21:40:00,1.20411,1.20418,1.20411,1.20413
2021-02-17 21:45:00,1.20415,1.20419,1.2041,1.20412
2021-02-17 21:50:00,1.20414,1.2042,1.20408,1.20419
2021-02-17 21:55:00,1.20416,1.20422,1.2038,1.20412
2021-02-17 22:00:00,1.20412,1.20412,1.20407,1.20407
2021-02-17 22:05:00,1.20411,1.20411,1.20411,1.20411
2021-02-17 22:10:00,1.20414,1.20417,1.20411,1.20416
2021-02-17 22:15:00,1.20412,1.20428,1.20409,1.20426
2021-02-17 22:20:00,1.20429,1.20444,1.20429,1.20444
2021-02-17 22:25:00,1.20438,1.20461,1.2043,1.20435
2021-02-17 22:30:00,1.20444,1.20449,1.20436,1.20449
2021-02-17 22:35:00,1.20442,1.20453,1.20442,1.20445
2021-02-17 22:40:00,1.20448,1.20455,1.20444,1.20455
2021-02-17 22:45:00,1.20452,1.20455,1.2044,1.20442
2021-02-17 22:50:00,1.20446,1.2046,1.20446,1.20458
2021-02-17 22:55:00,1.2046,1.2046,1.20442,1.20447
2021-02-17 23:00:00,1.20452,1.20452,1.20423,1.20426
2021-02-17 23:05:00,1.20424,1.2043,1.20424,1.20426
2021-02-17 23:10:00,1.20427,1.20434,1.20425,1.2043
2021-02-17 23:15:00,1.20431,1.20434,1.20426,1.20431
2021-02-17 23:20:00,1.20432,1.2044,1.20428,1.2044
2021-02-17 23:25:00,1.20438,1.20446,1.20436,1.20442
2021-02-17 23:30:00,1.20441,1.20444,1.20435,1.20438
2021-02-17 23:35:00,1.2044,1.2045,1.20436,1.20437
2021-02-17 23:40:00,1.20438,1.2044,1.20432,1.20432
2021-02-17 23:45:00,1.20434,1.20444,1.20433,1.20444
2021-02-17 23:50:00,1.20442,1.20455,1.20442,1.2045
2021-02-17 23:55:00,1.20448,1.20456,1.20447,1.20455
2021-02-18 00:00:00,1.20456,1.20472,1.20454,1.2046
2021-02-18 00:05:00,1.20462,1.20468,1.20442,1.20447
2021-02-18 00:10:00,1.20448,1.20453,1.20442,1.20444
2021-02-18 00:15:00,1.20445,1.20466,1.20444,1.20464
2021-02-18 00:20:00,1.20466,1.20488,1.20456,1.20459
2021-02-18 00:25:00,1.2046,1.20487,1.20459,1.20466
2021-02-18 00:30:00,1.20468,1.20478,1.20436,1.20448
2021-02-18 00:35:00,1.20448,1.20454,1.20443,1.20454
2021-02-18 00:40:00,1.20456,1.20492,1.20454,1.20486
2021-02-18 00:45:00,1.20484,1.20502,1.20476,1.20495
2021-02-18 00:50:00,1.20493,1.20498,1.20472,1.20482
2021-02-18 00:55:00,1.20486,1.2049,1.20454,1.20487
2021-02-18 01:00:00,1.20486,1.20502,1.20465,1.20496
2021-02-18 01:05:00,1.20496,1.20502,1.20467,1.20469
2021-02-18 01:10:00,1.2047,1.20478,1.20458,1.20474
2021-02-18 01:15:00,1.20475,1.20488,1.20467,1.20488
2021-02-18 01:20:00,1.20487,1.20492,1.20472,1.2048
2021-02-18 01:25:00,1.20479,1.2049,1.20472,1.20482
2021-02-18 01:30:00,1.20481,1.20488,1.20469,1.2047
2021-02-18 01:35:00,1.20468,1.2047,1.20421,1.20428
2021-02-18 01:40:00,1.2043,1.20458,1.2043,1.20448
2021-02-18 01:45:00,1.20446,1.20448,1.20414,1.20418
2021-02-18 01:50:00,1.20419,1.20436,1.20417,1.20432
2021-02-18 01:55:00,1.20434,1.20448,1.20422,1.20448
2021-02-18 02:00:00,1.20446,1.20446,1.20418,1.2042
2021-02-18 02:05:00,1.2042,1.20423,1.20386,1.20398
2021-02-18 02:10:00,1.204,1.20412,1.20394,1.20408
2021-02-18 02:15:00,1.2041,1.20422,1.20406,1.20412
2021-02-18 02:20:00,1.20414,1.20428,1.2041,1.20428
2021-02-18 02:25:00,1.20428,1.20429,1.2042,1.20428
2021-02-18 02:30:00,1.2043,1.20438,1.20422,1.20435
2021-02-18 02:35:00,1.20434,1.20452,1.20434,1.20444
2021-02-18 02:40:00,1.20444,1.20444,1.20424,1.20426
2021-02-18 02:45:00,1.20428,1.20442,1.20424,1.20438
2021-02-18 02:50:00,1.20436,1.20448,1.20432,1.20432
2021-02-18 02:55:00,1.20436,1.20446,1.20432,1.20438
2021-02-18 03:00:00,1.20437,1.20449,1.20432,1.20439
2021-02-18 03:05:00,1.20441,1.20442,1.20417,1.20424
2021-02-18 03:10:00,1.20422,1.20422,1.20388,1.20392
2021-02-18 03:15:00,1.20393,1.20396,1.20382,1.20392
2021-02-18 03:20:00,1.2039,1.20392,1.20374,1.20376
2021-02-18 03:25:00,1.20378,1.204,1.20376,1.2039
2021-02-18 03:30:00,1.20392,1.20394,1.20357,1.2036
2021-02-18 03:35:00,1.20361,1.20378,1.20361,1.20368
2021-02-18 03:40:00,1.20367,1.20378,1.20366,1.20378
2021-02-18 03:45:00,1.20379,1.20382,1.20372,1.20374
2021-02-18 03:50:00,1.20374,1.2038,1.20372,1.20376
2021-02-18 03:55:00,1.20374,1.20376,1.20364,1.20368
2021-02-18 04:00:00,1.20368,1.20374,1.20358,1.20372
2021-02-18 04:05:00,1.20374,1.20374,1.20362,1.20374
2021-02-18 04:10:00,1.20374,1.2038,1.20366,1.20378
2021-02-18 04:15:00,1.20377,1.20384,1.20375,1.20376
2021-02-18 04:20:00,1.20375,1.20392,1.20375,1.2039
2021-02-18 04:25:00,1.20388,1.20399,1.20386,1.20399
2021-02-18 04:30:00,1.204,1.20403,1.20393,1.20396
2021-02-18 04:35:00,1.20397,1.20399,1.20392,1.20396
2021-02-18 04:40:00,1.20398,1.204,1.20393,1.20397
2021-02-18 04:45:00,1.20396,1.20405,1.20386,1.20389
2021-02-18 04:50:00,1.20388,1.20392,1.20382,1.20392
2021-02-18 04:55:00,1.20393,1.20394,1.2037,1.20374
2021-02-18 05:00:00,1.20372,1.20392,1.20372,1.20388
2021-02-18 05:05:00,1.2039,1.20395,1.20387,1.20394
2021-02-18 05:10:00,1.20392,1.20408,1.20392,1.20408
2021-02-18 05:15:00,1.20407,1.20417,1.20398,1.20414
2021-02-18 05:20:00,1.20414,1.20424,1.20406,1.2042
2021-02-18 05:25:00,1.2042,1.20428,1.20418,1.20426
2021-02-18 05:30:00,1.20426,1.20438,1.20426,1.20435
2021-02-18 05:35:00,1.20434,1.20438,1.2043,1.20436
2021-02-18 05:40:00,1.20437,1.20442,1.2043,1.2044
2021-02-18 05:45:00,1.20438,1.20449,1.20432,1.20444
2021-02-18 05:50:00,1.20445,1.20452,1.20434,1.20442
2021-02-18 05:55:00,1.20444,1.20466,1.20434,1.2046
2021-02-18 06:00:00,1.20458,1.20462,1.20428,1.20454
2021-02-18 06:05:00,1.20455,1.20455,1.20432,1.20448
2021-02-18 06:10:00,1.20446,1.20447,1.20429,1.2044
2021-02-18 06:15:00,1.2044,1.20454,1.20436,1.20452
2021-02-18 06:20:00,1.20454,1.20466,1.20448,1.20465
2021-02-18 06:25:00,1.20464,1.20474,1.20457,1.20464
2021-02-18 06:30:00,1.20463,1.20466,1.20456,1.20458
2021-02-18 06:35:00,1.20458,1.20458,1.20443,1.20449
2021-02-18 06:40:00,1.2045,1.2045,1.20428,1.20438
2021-02-18 06:45:00,1.20439,1.20442,1.20426,1.20434
2021-02-18 06:50:00,1.20435,1.20438,1.20428,1.20429
2021-02-18 06:55:00,1.20427,1.2046,1.20426,1.2046
2021-02-18 07:00:00,1.20459,1.20468,1.20448,1.20468
2021-02-18 07:05:00,1.2047,1.20472,1.20434,1.20436
2021-02-18 07:10:00,1.20434,1.20436,1.20366,1.20382
2021-02-18 07:15:00,1.2038,1.20418,1.20373,1.20418
2021-02-18 07:20:00,1.20419,1.20447,1.20395,1.20447
2021-02-18 07:25:00,1.20446,1.2047,1.20442,1.20466
2021-02-18 07:30:00,1.20464,1.20468,1.20415,1.20428
2021-02-18 07:35:00,1.20428,1.20469,1.20416,1.20466
2021-02-18 07:40:00,1.20464,1.20492,1.20454,1.20486
2021-02-18 07:45:00,1.20484,1.20524,1.20469,1.20479
2021-02-18 07:50:00,1.2048,1.2051,1.20477,1.20497
2021-02-18 07:55:00,1.20496,1.20498,1.20459,1.20474
2021-02-18 08:00:00,1.20476,1.20511,1.20454,1.20494
2021-02-18 08:05:00,1.20493,1.20494,1.2045,1.20462
2021-02-18 08:10:00,1.20462,1.20508,1.20462,1.20491
2021-02-18 08:15:00,1.20492,1.20498,1.20458,1.20492
2021-02-18 08:20:00,1.20494,1.20548,1.20492,1.2054
2021-02-18 08:25:00,1.2054,1.20571,1.20536,1.20557
2021-02-18 08:30:00,1.20556,1.20581,1.20544,1.20577
2021-02-18 08:35:00,1.20575,1.20578,1.20542,1.20572
2021-02-18 08:40:00,1.20573,1.20613,1.20558,1.20611
2021-02-18 08:45:00,1.2061,1.20674,1.2061,1.20638
2021-02-18 08:50:00,1.20642,1.20662,1.20631,1.20647
2021-02-18 08:55:00,1.20648,1.20708,1.20635,1.20689
2021-02-18 09:00:00,1.20691,1.20703,1.2065,1.20676
2021-02-18 09:05:00,1.20674,1.2068,1.20624,1.20632
2021-02-18 09:10:00,1.20632,1.2066,1.20632,1.20658
2021-02-18 09:15:00,1.20657,1.20684,1.20642,1.20677
2021-02-18 09:20:00,1.20676,1.20687,1.20662,1.20683
2021-02-18 09:25:00,1.20684,1.20698,1.20662,1.20664
2021-02-18 09:30:00,1.20666,1.20682,1.20653,1.20656
2021-02-18 09:35:00,1.20654,1.20706,1.20644,1.2066
2021-02-18 09:40:00,1.20658,1.20718,1.20649,1.20698
2021-02-18 09:45:00,1.20696,1.20706,1.20676,1.20705
2021-02-18 09:50:00,1.20703,1.20706,1.20675,1.20689
2021-02-18 09:55:00,1.20691,1.20754,1.20685,1.20737
2021-02-18 10:00:00,1.20735,1.20736,1.20686,1.20686
2021-02-18 10:05:00,1.20688,1.20712,1.20685,1.20705
2021-02-18 10:10:00,1.20703,1.20714,1.2067,1.2068
2021-02-18 10:15:00,1.20678,1.20688,1.20668,1.2067
2021-02-18 10:20:00,1.20668,1.20692,1.2065,1.20651
2021-02-18 10:25:00,1.20649,1.20664,1.20643,1.20648
2021-02-18 10:30:00,1.20647,1.20662,1.20632,1.20646
2021-02-18 10:35:00,1.20646,1.20664,1.20646,1.20654
2021-02-18 10:40:00,1.20653,1.20661,1.2064,1.20642
2021-02-18 10:45:00,1.20644,1.20648,1.20627,1.2064
2021-02-18 10:50:00,1.20638,1.20679,1.20636,1.20658
2021-02-18 10:55:00,1.20656,1.20686,1.20653,1.20667
2021-02-18 11:00:00,1.20666,1.2067,1.20646,1.2066
2021-02-18 11:05:00,1.20661,1.20722,1.20646,1.2067
2021-02-18 11:10:00,1.20669,1.20686,1.20658,1.20682
2021-02-18 11:15:00,1.2068,1.20702,1.20656,1.20698
2021-02-18 11:20:00,1.207,1.20723,1.20692,1.20718
2021-02-18 11:25:00,1.20716,1.20733,1.20695,1.20723
2021-02-18 11:30:00,1.20722,1.20733,1.207,1.20702
2021-02-18 11:35:00,1.20701,1.20714,1.20681,1.20684
2021-02-18 11:40:00,1.20687,1.20695,1.2067,1.20692
2021-02-18 11:45:00,1.20693,1.20724,1.20692,1.2071
2021-02-18 11:50:00,1.20708,1.20738,1.20708,1.2073
2021-02-18 11:55:00,1.20729,1.20738,1.2072,1.20721
2021-02-18 12:00:00,1.2072,1.20723,1.20683,1.20686
2021-02-18 12:05:00,1.20684,1.20694,1.20661,1.2067
2021-02-18 12:10:00,1.20668,1.20686,1.20645,1.20667
2021-02-18 12:15:00,1.20666,1.2067,1.20636,1.20641
2021-02-18 12:20:00,1.20642,1.20662,1.20626,1.20653
2021-02-18 12:25:00,1.20654,1.20694,1.20652,1.20687
2021-02-18 12:30:00,1.20685,1.20704,1.20661,1.20692
2021-02-18 12:35:00,1.20694,1.20743,1.20694,1.20715
2021-02-18 12:40:00,1.20716,1.20758,1.20698,1.20752
2021-02-18 12:45:00,1.20754,1.20836,1.20739,1.20832
2021-02-18 12:50:00,1.20834,1.20851,1.20772,1.20788
2021-02-18 12:55:00,1.20789,1.20799,1.20768,1.20777
2021-02-18 13:00:00,1.20778,1.208,1.2076,1.20781
2021-02-18 13:05:00,1.20783,1.20839,1.20775,1.20819
2021-02-18 13:10:00,1.20821,1.20869,1.20811,1.20842
2021-02-18 13:15:00,1.20844,1.20851,1.2081,1.20816
2021-02-18 13:20:00,1.20814,1.20839,1.20796,1.20839
2021-02-18 13:25:00,1.20838,1.20851,1.20826,1.20827
2021-02-18 13:30:00,1.20828,1.20842,1.20766,1.20828
2021-02-18 13:35:00,1.20829,1.20857,1.20798,1.20822
2021-02-18 13:40:00,1.20824,1.209,1.20816,1.20859
2021-02-18 13:45:00,1.20858,1.20879,1.20841,1.2085
2021-02-18 13:50:00,1.20852,1.2086,1.2082,1.20828
2021-02-18 13:55:00,1.20829,1.2088,1.20827,1.20848
2021-02-18 14:00:00,1.20848,1.20864,1.2078,1.20784
2021-02-18 14:05:00,1.20786,1.2083,1.2078,1.20796
2021-02-18 14:10:00,1.20796,1.20806,1.20742,1.20777
2021-02-18 14:15:00,1.20776,1.20792,1.20763,1.20775
2021-02-18 14:20:00,1.20774,1.20808,1.20758,1.2079
2021-02-18 14:25:00,1.20792,1.20804,1.20756,1.20756
2021-02-18 14:30:00,1.20758,1.20787,1.20742,1.20782
2021-02-18 14:35:00,1.2078,1.20828,1.20731,1.20731
2021-02-18 14:40:00,1.2073,1.20774,1.20708,1.20766
2021-02-18 14:45:00,1.20764,1.20785,1.20739,1.20746
2021-02-18 14:50:00,1.20744,1.20748,1.20678,1.20682
2021-02-18 14:55:00,1.20681,1.20729,1.20678,1.20705
2021-02-18 15:00:00,1.20706,1.20756,1.20706,1.20718
2021-02-18 15:05:00,1.2072,1.20729,1.20673,1.20714
2021-02-18 15:10:00,1.20712,1.20746,1.20676,1.20678
2021-02-18 15:15:00,1.20676,1.20689,1.20622,1.20662
2021-02-18 15:20:00,1.20664,1.20667,1.20628,1.20652
2021-02-18 15:25:00,1.20652,1.20688,1.20638,1.2068
2021-02-18 15:30:00,1.20678,1.20732,1.20661,1.20727
2021-02-18 15:35:00,1.20726,1.20774,1.20706,1.20771
2021-02-18 15:40:00,1.2077,1.20804,1.20756,1.2078
2021-02-18 15:45:00,1.20782,1.20842,1.20748,1.20836
2021-02-18 15:50:00,1.20834,1.20834,1.20768,1.20822
2021-02-18 15:55:00,1.2082,1.2082,1.20707,1.20724
2021-02-18 16:00:00,1.20726,1.20762,1.20706,1.20757
2021-02-18 16:05:00,1.20758,1.20777,1.20726,1.20736
2021-02-18 16:10:00,1.20738,1.20756,1.20727,1.20754
2021-02-18 16:15:00,1.20752,1.20799,1.20741,1.20798
2021-02-18 16:20:00,1.20799,1.20819,1.20789,1.20811
2021-02-18 16:25:00,1.20812,1.20828,1.20774,1.20774
2021-02-18 16:30:00,1.20772,1.20779,1.20755,1.20756
2021-02-18 16:35:00,1.20757,1.20778,1.20754,1.20765
