"Date","Price","Open","High","Low","Change %"
"Nov 02, 2020","16.2106","16.2513","16.3346","16.1903","-0.20%"
"Oct 30, 2020","16.2438","16.3974","16.4646","16.1822","-0.88%"
"Oct 29, 2020","16.3873","16.3953","16.4935","16.2603","0.03%"
"Oct 28, 2020","16.3819","16.2024","16.5035","16.1652","1.15%"
"Oct 27, 2020","16.1954","16.2017","16.2587","16.0882","-0.19%"
"Oct 26, 2020","16.2257","16.2156","16.3305","16.1505","0.24%"
"Oct 23, 2020","16.1871","16.2150","16.2952","16.1492","-0.06%"
"Oct 22, 2020","16.1975","16.3270","16.4089","16.1922","-0.59%"
"Oct 21, 2020","16.2938","16.4815","16.4993","16.2540","-1.10%"
"Oct 20, 2020","16.4748","16.5181","16.5793","16.4201","-0.20%"
"Oct 19, 2020","16.5075","16.5300","16.5547","16.4194","-0.25%"
"Oct 16, 2020","16.5491","16.6537","16.6827","16.4980","-0.63%"
"Oct 15, 2020","16.6538","16.5167","16.7225","16.5098","0.79%"
"Oct 14, 2020","16.5225","16.4720","16.5858","16.4422","0.38%"
"Oct 13, 2020","16.4594","16.4925","16.5878","16.4320","-0.28%"
"Oct 12, 2020","16.5050","16.4100","16.5853","16.4100","0.29%"
"Oct 09, 2020","16.4573","16.5876","16.6024","16.3968","-0.74%"
"Oct 08, 2020","16.5799","16.6300","16.6806","16.5484","-0.23%"
"Oct 07, 2020","16.6189","16.6958","16.7425","16.5359","-0.63%"
"Oct 06, 2020","16.7245","16.5613","16.7451","16.4580","0.93%"
"Oct 05, 2020","16.5706","16.5275","16.6165","16.3588","0.17%"
"Oct 02, 2020","16.5424","16.6246","16.8036","16.4372","-0.35%"
"Oct 01, 2020","16.5997","16.7493","16.7696","16.5453","-0.80%"
"Sep 30, 2020","16.7339","16.9586","17.0320","16.6409","-1.23%"
"Sep 29, 2020","16.9417","17.0564","17.2150","16.8738","-0.60%"
"Sep 28, 2020","17.0440","17.1311","17.2227","16.9777","-0.44%"
"Sep 25, 2020","17.1186","16.9328","17.2680","16.8023","1.23%"
"Sep 24, 2020","16.9113","17.0543","17.2286","16.8566","-0.91%"
"Sep 23, 2020","17.0668","16.7938","17.1084","16.7637","1.63%"
"Sep 22, 2020","16.7926","16.7813","16.9692","16.5560","0.10%"
"Sep 21, 2020","16.7762","16.3429","16.9447","16.2465","2.82%"
"Sep 18, 2020","16.3163","16.1649","16.3515","16.0807","1.01%"
"Sep 17, 2020","16.1534","16.2351","16.4519","16.1499","-0.46%"
"Sep 16, 2020","16.2281","16.4429","16.4825","16.2068","-1.24%"
