"Date","Price","Open","High","Low","Change %"
"Dec 12, 2019","110.92","110.43","111.05","110.40","0.48%"
"Dec 11, 2019","110.39","110.45","110.58","110.17","-0.01%"
"Dec 10, 2019","110.40","109.87","110.57","109.84","0.51%"
"Dec 09, 2019","109.84","109.68","109.99","109.50","0.19%"
"Dec 06, 2019","109.63","110.16","110.21","109.57","-0.46%"
"Dec 05, 2019","110.14","110.12","110.28","109.94","0.05%"
"Dec 04, 2019","110.08","110.06","110.21","109.81","0.05%"
"Dec 03, 2019","110.02","109.95","110.26","109.84","0.10%"
"Dec 02, 2019","109.91","109.51","110.04","109.40","0.40%"
"Nov 29, 2019","109.47","109.68","109.75","109.36","-0.16%"
"Nov 28, 2019","109.64","109.64","109.75","109.43","0.02%"
"Nov 27, 2019","109.62","109.36","109.67","109.26","0.27%"
"Nov 26, 2019","109.33","109.29","109.49","109.03","0.08%"
"Nov 25, 2019","109.24","108.92","109.39","108.82","0.31%"
"Nov 22, 2019","108.90","109.39","109.45","108.83","-0.41%"
"Nov 21, 2019","109.35","109.61","109.73","109.31","-0.21%"
"Nov 20, 2019","109.58","109.60","109.65","109.22","0.02%"
"Nov 19, 2019","109.56","109.83","109.94","109.48","-0.22%"
"Nov 18, 2019","109.80","109.95","110.20","109.78","-0.03%"
"Nov 15, 2019","109.83","109.74","110.00","109.61","0.12%"
"Nov 14, 2019","109.70","109.92","110.10","109.56","-0.16%"
"Nov 13, 2019","109.88","109.76","110.19","109.67","0.13%"
"Nov 12, 2019","109.74","109.79","109.93","109.57","0.00%"
"Nov 11, 2019","109.74","109.48","109.82","109.32","0.19%"
"Nov 08, 2019","109.53","109.79","109.94","109.40","-0.21%"
