"Date","Price","Open","High","Low","Change %"
"Feb 17, 2010","0.8155","0.8140","0.8180","0.8119","0.07%"
"Feb 16, 2010","0.8149","0.8157","0.8184","0.8116","-0.22%"
"Feb 15, 2010","0.8167","0.8123","0.8189","0.8111","0.18%"
"Feb 12, 2010","0.8152","0.8136","0.8193","0.8111","0.15%"
"Feb 11, 2010","0.8140","0.8095","0.8164","0.8065","0.54%"
"Feb 10, 2010","0.8096","0.8055","0.8107","0.8027","0.53%"
"Feb 09, 2010","0.8053","0.8017","0.8077","0.7995","0.31%"
"Feb 08, 2010","0.8028","0.8019","0.8057","0.8005","-0.12%"
"Feb 05, 2010","0.8038","0.8020","0.8078","0.7988","0.16%"
"Feb 04, 2010","0.8025","0.8081","0.8105","0.8007","-0.59%"
"Feb 03, 2010","0.8073","0.8060","0.8110","0.8037","-0.07%"
"Feb 02, 2010","0.8079","0.8072","0.8093","0.8032","-0.04%"
"Feb 01, 2010","0.8082","0.8003","0.8105","0.7998","0.77%"
"Jan 29, 2010","0.8020","0.8018","0.8047","0.7963","-0.06%"
"Jan 28, 2010","0.8025","0.8014","0.8042","0.7967","0.04%"
"Jan 27, 2010","0.8022","0.8023","0.8063","0.7986","-0.09%"
"Jan 26, 2010","0.8029","0.8028","0.8046","0.7987","-0.07%"
"Jan 25, 2010","0.8035","0.8006","0.8059","0.7992","0.17%"
"Jan 22, 2010","0.8021","0.8020","0.8069","0.7989","-0.12%"
"Jan 21, 2010","0.8031","0.8021","0.8055","0.7984","0.02%"
"Jan 20, 2010","0.8029","0.8046","0.8072","0.8009","-0.34%"
"Jan 19, 2010","0.8056","0.8036","0.8073","0.8006","0.15%"
"Jan 18, 2010","0.8044","0.8035","0.8064","0.7999","0.05%"
"Jan 15, 2010","0.8040","0.8022","0.8068","0.7981","0.14%"
"Jan 14, 2010","0.8029","0.8023","0.8049","0.7990","0.06%"
"Jan 13, 2010","0.8024","0.8016","0.8044","0.7985","0.12%"
"Jan 12, 2010","0.8014","0.7983","0.8025","0.7950","0.38%"
"Jan 11, 2010","0.7984","0.7977","0.8025","0.7952","-0.30%"
